name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
Lyric Hammersmith,Lyric Square, King St,,Hammersmith and Fulham,https://lyric.co.uk/,34027053,E09000013,Grove,E05013740,51.49375939,-0.227877123,523118.9422,178690.1429
Eventim Apollo,45 Queen Caroline Street, Hammersmith,,Hammersmith and Fulham,NA,34030384,E09000013,Hammersmith Broadway,E05013741,51.49099869,-0.22701033,523186.5509,178384.604
Shepherds Bush Empire,211 Shepherd's Bush Green,,,Hammersmith and Fulham,https://academymusicgroup.com/o2shepherdsbushempire/,34030760,E09000013,Shepherd's Bush Green,E05013748,51.50393746,-0.226070492,523216.9056,179825.0028
Bush Theatre,7 Uxbridge Rd, Shepherd's Bush,,Hammersmith and Fulham,https://www.bushtheatre.co.uk/,34032421,E09000013,Shepherd's Bush Green,E05013748,51.5055343,-0.227045431,523144.9406,180000.9356
Barons Court Theatre,28a Comeragh Rd,,,Hammersmith and Fulham,http://www.offwestend.com/index.php/theatres/view/42,34128758,E09000013,West Kensington,E05013751,51.48963907,-0.212337518,524208.8292,178258.1799
The Bhavan Centre,4A Castletown Rd, Hammersmith,,Hammersmith and Fulham,http://www.bhavan.net/,34140084,E09000013,West Kensington,E05013751,51.48990812,-0.208193931,524495.7517,178295.1301
Riverside Studios,101 Queen Caroline Street, Hammersmith,,Hammersmith and Fulham,http://www.riversidestudios.co.uk/,34153945,E09000013,West Kensington,E05013751,51.48990812,-0.208193931,524495.7517,178295.1301
Sainsbury Theatre,LAMDA,155 Talgarth Rd,,Hammersmith and Fulham,https://www.lamda.ac.uk/hire-our-spaces,34160370,E09000013,Avonmore,E05013734,51.49106288,-0.215523255,523983.8079,178411.1153
Teatr Polski,Polish Centre, 238-46 King Street,,Hammersmith and Fulham,http://www.posk.org/c5/en/home/,34160956,E09000013,Ravenscourt,E05013746,51.49403514,-0.239015056,522345.0585,178702.1574
New Wimbledon Theatre,93 The Broadway, Wimbledon,,Merton,http://www.atgtickets.com/venues/new-wimbledon-theatre/,48008413,E09000024,Wimbledon Town & Dundonald,E05013829,51.41980863,-0.202895753,525054.7531,170509.0183
Polka Theatre,240 The Broadway, Wimbledon,,Merton,https://polkatheatre.com/,48008566,E09000024,Wimbledon Town & Dundonald,E05013829,51.42019874,-0.196078435,525527.6801,170564.0395
Merton Arts Space,Compton Rd, Wimbledon,,Merton,https://arena.yourlondonlibrary.net/web/merton/merton-arts-space-wimbledon,48017144,E09000024,Hillside,E05013816,51.42374316,-0.208465413,524656.8122,170937.0607
Collyer Hall Theatre,King's College School, Southside, Wimbledon Common,Merton,https://www.kcs.org.uk/the-kings-community/venue-hire/performance-venues,48065710,E09000024,Village,E05013825,51.42244793,-0.227707485,523322.5446,170760.5082
Lantern Arts Centre,Tolverne Road, Raynes Park,,Merton,https://www.lanternarts.org/,48111953,E09000024,Raynes Park,E05013823,51.41189908,-0.231459924,523089.9906,169581.1333
The Colour House Theatre,Merton Abbey Mills, Watermill Way,,Merton,http://www.colourhousetheatre.co.uk/,48112460,E09000024,Abbey,E05013810,51.41351461,-0.184766213,526332.5929,169840.1794
Bridewell Theatre,14 Bride Ln, Fleet St,,City of London,http://www.sbf.org.uk/venue-hire/bridewell-theatre/,95511225,E09000001,Castle Baynard,E05009297,51.51401962,-0.106603389,531478.872,181153.8322
The Red Hedgehog,255 - 257 Archway Road, Highgate,,Haringey,http://www.theredhedgehog.co.uk/,10022938228,E09000014,Highgate,E05013592,51.57665107,-0.145578588,528598.0096,188049.3587
Milton Court,1 Milton Street,,,City of London,https://www.barbican.org.uk/hire/venue-hire/venues/milton-court-concert-hall,95511391,E09000001,Cripplegate,E05009302,51.52054719,-0.092682898,532425.8023,181904.7831
Barbican Theatre,Silk St,,,City of London,https://www.barbican.org.uk/,95512046,E09000001,Aldersgate,E05009288,51.52047017,-0.095713605,532215.7744,181890.7382
The Broadway,Broadway, Barking,,Barking and Dagenham,https://www.thebroadwaybarking.com/,100058301,E09000002,Abbey,E05014053,51.53639032,0.075702276,544057.3222,183984.5699
Tara Theatre,356 Garratt Ln,,,Wandsworth,https://www.tara-arts.com/,121011012,E09000032,Wandle,E05014026,51.44228795,-0.189439175,525928.6031,173031.7366
Battersea Arts Centre,Lavender Hill,,,Wandsworth,https://www.bac.org.uk/,121015942,E09000032,Shaftesbury & Queenstown,E05014019,51.4656784,-0.162414822,527741.3687,175679.5045
Rose Theatre,24-26 High St, Kingston upon Thames,,Richmond upon Thames,https://www.rosetheatrekingston.org/,128029778,E09000027,Hampton Wick & South Teddington,E05013780,51.40877768,-0.309291192,517685.6501,169106.2423
The Bull Theatre,68 High St, Barnet,,Barnet,https://www.thebulltheatre.com/,200148795,E09000003,High Barnet,E05013644,51.6536034,-0.200963858,524549.7297,196511.0224
artsdepot,5 Nether St, Tally Ho Corner, North Finchley,Barnet,https://www.artsdepot.co.uk/,200198999,E09000003,West Finchley,E05013648,51.61346127,-0.177899683,526256.4723,192086.5269
The Kiln,269 Kilburn High Rd, Kilburn,,Brent,https://kilntheatre.com/,202124574,E09000005,Kilburn,E05013503,51.54423111,-0.201993562,524777.6868,184346.5158
Millfield Theatre,Silver St, Edmonton,,Enfield,https://www.millfieldtheatre.co.uk/,207016763,E09000010,Haselbury,E05013682,51.61670068,-0.079904458,533031.6236,192620.557
Intimate Theatre,521 Green Lanes, Palmers Green,,Enfield,http://www.smptheatre.co.uk/faqs/the-intimate-theatre/,207035876,E09000010,Winchmore Hill,E05013696,51.62504172,-0.105149434,531259.8664,193502.4564
Chickenshed Theatre,290 Chase Side, Southgate,,Enfield,https://www.chickenshed.org.uk/,207078080,E09000010,Cockfosters,E05013678,51.644931,-0.146851799,528317.2328,195640.2066
Chelsea Theatre,7 World's End Place, King's Rd, Chelsea,Kensington and Chelsea,http://www.chelseatheatre.org.uk/,217005389,E09000020,Stanley,E05009405,51.48215635,-0.18123719,526388.5309,177479.2591
Opera Holland Park Theatre,Ilchester Place, Kensington,,Kensington and Chelsea,http://www.operahollandpark.com/,217038848,E09000020,Holland,E05009397,51.50115652,-0.204449343,524725.0085,179552.3416
The Playground Theatre,8 Latimer Industrial Estate, Latimer Rd,,Hammersmith and Fulham,http://theplaygroundtheatre.london/,217052352,E09000013,College Park & Old Oak,E05013736,51.51831412,-0.226001748,523182.9018,181423.8364
The Coronet,103 Notting Hill Gate, Kensington,,Kensington and Chelsea,https://www.the-print-room.org/,217059398,E09000020,Pembridge,E05009400,51.50899645,-0.200485076,524978.6995,180430.9131
The Tabercle W11,34-35 Powis Square,,,Kensington and Chelsea,https://www.tabernaclew11.com/,217070132,E09000020,Colville,E05009392,51.51721063,-0.203143963,524771.7537,181339.8145
Royal Court Theatre,Sloane Square, Chelsea,,Kensington and Chelsea,https://royalcourttheatre.com/,217078033,E09000020,Royal Hospital,E05009403,51.49312267,-0.157998904,527971.3489,178739.0653
Cadogan Hall,5 Sloane Terrace, Belgravia,,Kensington and Chelsea,https://www.cadoganhall.com/,217078765,E09000020,Royal Hospital,E05009403,51.49394058,-0.159103815,527892.3625,178828.0888
Drayton Arms Theatre,153 Old Brompton Road,,,Kensington and Chelsea,http://www.thedraytonarmstheatre.co.uk/index.php,217101579,E09000020,Redcliffe,E05009402,51.49115439,-0.185157211,526091.5519,178473.1068
Gate Theatre,11 Pembridge Rd, Notting Hill,,Kensington and Chelsea,https://www.gatetheatre.co.uk/,217105236,E09000020,Pembridge,E05009400,51.51003837,-0.199262214,525060.7046,180548.8635
Finborough Theatre,118 Finborough Road, Kensington,,Kensington and Chelsea,http://www.finboroughtheatre.co.uk/,217112560,E09000020,Redcliffe,E05009402,51.48666973,-0.191110467,525690.6088,177964.1778
Almeida Theatre,Almeida St, Islington,,Islington,https://almeida.co.uk/,5300001086,E09000019,St Mary's & St James',E05013710,51.53995318,-0.105570065,531475.8696,184039.523
Young Actors Theatre,70-72 Barnsbury Road,,,Islington,NA,5300006610,E09000019,Barnsbury,E05013698,51.5366392,-0.112533377,531002.5156,183658.5167
Union Chapel,19b Compton Terrace,,,Islington,http://www.unionchapel.org.uk/,5300023057,E09000019,Laycock,E05013708,51.54477969,-0.104331307,531547.8545,184578.4692
The Little Angel Theatre,14 Dagmar Passage, Islington,,Islington,https://littleangeltheatre.com/,5300026580,E09000019,St Mary's & St James',E05013710,51.53952325,-0.102877318,531663.8363,183996.5564
Sadler's Wells Theatre,Rosebery Ave, Clerkenwell,,Islington,https://www.sadlerswells.com/,5300080047,E09000019,Clerkenwell,E05013702,51.52993712,-0.107874625,531344.8802,182921.5871
Rosemary Branch Theatre,2 Shepperton Rd,,,Islington,http://www.rosemarybranchtheatre.co.uk/,5300082551,E09000019,Canonbury,E05013701,51.53813039,-0.088545651,532661.71,183867.56
Old Red Lion,418 St John St, Clerkenwell,,Islington,http://www.oldredliontheatre.co.uk/,5300085363,E09000019,Barnsbury,E05013698,51.53191794,-0.107460709,531367.8891,183142.5989
Hen and Chickens Theatre,109 St Paul's Road,,,Islington,https://www.thehenandchickenstheatrebar.co.uk/,5300086694,E09000019,Highbury,E05013704,51.5465405,-0.103133475,531625.8279,184776.4311
Kings Head Theatre,115 Upper St, Islington,,Islington,http://www.kingsheadtheatre.com/,5300094557,E09000019,St Mary's & St James',E05013710,51.53849633,-0.104477141,531555.8573,183879.483
The Hope Theatre,207 Upper Street,,,Islington,http://www.thehopetheatre.com/,5300094879,E09000019,Laycock,E05013708,51.54408176,-0.105095213,531496.8993,184499.4839
Theatre Peckham,221 Havil St, Camberwell,,Southwark,https://www.theatrepeckham.co.uk/,10000811503,E09000028,St Giles,E05011115,51.47751843,-0.085306286,533062.7368,177133.3351
Hampton Hill Theatre,90 High St, Hampton Hill, Hampton,Richmond upon Thames,http://www.hamptonhilltheatre.org.uk/,10002251133,E09000027,Fulwell & Hampton Hill,E05013776,51.42763905,-0.356547716,514352.0855,171128.9367
Richmond Theatre,Little Green, Richmond,,Richmond upon Thames,http://www.atgtickets.com/venues/richmond-theatre/,10002264543,E09000027,South Richmond,E05013786,51.46257947,-0.305388877,517818.5964,175095.5195
The Beck Theatre,Grange Rd, Hayes,,Hillingdon,https://becktheatre.org.uk/,10003001360,E09000017,Wood End,E05013582,51.52155421,-0.423374127,509481.6481,181470.7434
Alexandra Palace Theatre,Alexandra Palace, Alexandra Palace Way,,Haringey,http://www.alexandrapalace.com/,10003974918,E09000014,Alexandra Park,E05013585,51.59498395,-0.132110964,529479.1091,190111.8065
Rose Lipman Building,43 De Beauvoir Rd,,,Hackney,http://www.themillcoproject.co.uk/spaces/the-rose-lipman-building/,10008241945,E09000012,De Beauvoir,E05009371,51.5394745,-0.083199392,533028.5376,184026.7409
Hackney Arts Centre - EartH (Evolutiory Arts Hackney),11-17 Stoke Newington Road, Stoke Newington,,Hackney,https://www.hackneyartscentre.org/,10008300562,E09000012,Shacklewell,E05009382,51.55140177,-0.076999466,533423.6151,185364.4012
Shoreditch Town Hall,380 Old St,,,Hackney,https://shoreditchtownhall.com/,10008305130,E09000012,Hoxton East & Shoreditch,E05009377,51.52759052,-0.081289113,533195.6801,182708.6934
Church Street Theatre ,St Mary’s Centre, Church Street,Stoke Newington,Hackney,NA,10008310096,E09000012,Clissold,E05009369,51.5616175,-0.086015172,532768.8758,186483.9942
Arcola Theatre,24 Ashwin St, Dalston,,Islington,https://www.arcolatheatre.com/,10008321023,E09000019,Mildmay,E05013709,51.54760619,-0.076943219,533438.6006,184942.4285
Network Theatre,246A Lower Rd, Waterloo,,Lambeth,https://networktheatre.org/,10008787031,E09000022,Waterloo & South Bank,E05014118,51.50274612,-0.113888522,531005.7229,179887.162
Brick Lane Music Hall,443 North Woolwich Road,,,Newham,https://www.bricklanemusichall.co.uk/,10008988100,E09000025,Royal Albert,E05013922,51.50293962,0.041183788,541767.2598,180197.5047
Theatre Royal Stratford East,Gerry Raffles Square,,,Newham,http://www.stratfordeast.com/,10009003230,E09000025,Stratford Olympic Park,E05013925,51.5430221,-0.000637702,538742.9788,184574.4949
Unicorn Theatre,147 Tooley St,,,Southwark,https://www.unicorntheatre.com/,10009804074,E09000028,London Bridge & West Bermondsey,E05011104,51.50458886,-0.082889513,533151.7147,180147.9641
Greenwich Theatre,Crooms Hill,,,Greenwich,https://www.greenwichtheatre.org.uk/,10010200382,E09000011,Greenwich Park,E05014081,51.47998282,-0.00924372,538337.0371,177548.3089
Edward Alderton Theatre,5 Brampton Rd, Bexleyheath,,Bexley,http://www.edwardalderton.org/,10011844980,E09000004,Crook Log,E05011223,51.46207495,0.125228844,547731.8884,175819.448
Rose Theatre,Lamorbey House, Burnt Oak Lane,,Bexley,https://www.bruford.ac.uk/,10011845091,E09000004,Blackfen & Lamorbey,E05011220,51.43979204,0.104842345,546387.0696,173300.7289
Erith Playhouse,38-40 Erith High St, Erith,,Bexley,http://www.playhouse.org.uk/,10011845592,E09000004,Erith,E05011225,51.48217556,0.179388845,551427.3988,178165.1755
Pleasance Theatre,Carpenters Mews, North Rd,,Islington,https://www.pleasance.co.uk/,10012788835,E09000019,Holloway,E05013706,51.5492461,-0.123196566,530227.0444,185041.3972
Platform,Hornsey Road Baths, 2 Tiltman Place,,Islington,NA,10012794343,E09000019,Tollington,E05013712,51.5617735,-0.11716881,530609.0907,186445.2199
The Scoop,Queen's Walk,,,Lambeth,https://www.visitlondon.com/things-to-do/place/3720745-scoop,10013532078,E09000022,Waterloo & South Bank,E05014118,51.50417225,-0.120831813,530519.7774,180033.3554
Battersea Barge,Nine Elms Lane,,,Wandsworth,http://www.batterseabarge.com/bbevents/,10025500313,E09000032,Nine Elms,E05014015,51.48265903,-0.139325265,529297.1685,177608.273
London Palladium,1-4 Argyll Street,,,Westminster,http://london-palladium.co.uk/,10033529083,E09000033,West End,E05013808,51.51436,-0.14022,529145.4522,181131.881
Britten Opera Theatre,Royal College of Music, Prince Consort Road,,Westminster,NA,10033558053,E09000033,Knightsbridge & Belgravia,E05013797,51.49979219,-0.178465057,526532.2033,179445.1804
Jermyn Street Theatre,16B Jermyn St, St. James's,,Westminster,http://www.jermynstreettheatre.co.uk/,10033536763,E09000033,West End,E05013808,51.50967047,-0.136510341,529416.1273,180616.9467
Harold Pinter Theatre,Panton St,,,Westminster,http://www.atgtickets.com/venues/harold-pinter-theatre/,10033540343,E09000033,St James's,E05013806,51.50983451,-0.133275661,529640.1185,180640.9078
Gielgud Theatre,Shaftesbury Ave, Soho,,Westminster,https://www.delfontmackintosh.co.uk/theatres/gielgud-theatre/,10033543105,E09000033,West End,E05013808,51.51252024,-0.134808564,529526.1341,180936.8522
Vaudeville Theatre,404 Strand,,,Westminster,https://www.nimaxtheatres.com/theatres/vaudeville-theatre/,10033544051,E09000033,St James's,E05013806,51.51085658,-0.124083583,530275.0458,180770.8705
Royal Opera House,Bow St,,,Westminster,http://www.roh.org.uk/,10033547198,E09000033,St James's,E05013806,51.51355733,-0.124260621,530255.0599,181070.8815
Institute of Contemporary Arts,The Mall, St. James's,,Westminster,https://www.ica.art/,10033548625,E09000033,St James's,E05013806,51.50714179,-0.131915742,529742.1309,180343.8821
Apollo Theatre,Shaftesbury Ave, Soho,,Westminster,https://www.nimaxtheatres.com/theatres/apollo-theatre/,10033548808,E09000033,West End,E05013808,51.51201028,-0.134987535,529515.1619,180879.8276
May Fair Theatre ,The May Fair Hotel, Stratton Street, Mayfair,Westminster,http://www.themayfairhotel.co.uk/en/may-fair-theatre.html,10033549456,E09000033,West End,E05013808,51.50802526,-0.14548366,528798.0998,180418.1826
Palace Theatre,Shaftesbury Ave, Soho,,Westminster,https://www.nimaxtheatres.com/theatres/palace-theatre/,10033553103,E09000033,West End,E05013808,51.5135962,-0.131233936,529771.1076,181062.827
Soho Theatre,21 Dean Street,,,Westminster,https://sohotheatre.com/,10033554562,E09000033,West End,E05013808,51.51488794,-0.134513511,529539.8917,181200.6649
Theatre Royal Drury Lane ,Catherine St,,,Westminster,http://www.reallyusefultheatres.co.uk/our-theatres/theatre-royal,10033555899,E09000033,St James's,E05013806,51.51338539,-0.121947845,530416.0222,181055.8766
Puppet Theatre Barge,Blomfield Road (opposite 35),,,Westminster,http://www.puppetbarge.com/Controllers/homepage.php,10033556397,E09000033,Little Venice,E05013799,51.52224162,-0.18632704,525924.6355,181928.0501
The Other Palace,12 Palace St, Westminster,,Westminster,https://www.theotherpalace.co.uk/,10033568019,E09000033,St James's,E05013806,51.49923634,-0.143692437,528947.199,179443.9955
The Lyceum Theatre,21 Wellington St,,,Westminster,https://www.thelyceumtheatre.com/,10033572107,E09000033,St James's,E05013806,51.51193352,-0.121719838,530435.9882,180894.8335
Charing Cross Theatre,The Arches, Villiers St,,Westminster,http://www.charingcrosstheatre.co.uk/,10033582545,E09000033,St James's,E05013806,51.50859876,-0.125703378,530169.0835,180516.9193
Criterion Theatre,218-223 Piccadilly, St. James's,,Westminster,https://www.criterion-theatre.co.uk/,10033582954,E09000033,West End,E05013808,51.51020844,-0.135292471,529499.1111,180678.9219
Sarah Siddons Theatre,City of Westminster College, Paddington Green Campus,,Westminster,https://www.cwc.ac.uk/private-hire/sarah-siddons-theatre,10033614767,E09000033,Little Venice,E05013799,51.5213937,-0.176027204,526641.5073,181851.5181
Novello Theatre,Aldwych, London,,Westminster,http://www.novellotheatrelondon.info/,10033615106,E09000033,St James's,E05013806,51.51301144,-0.121040927,530480.0169,181015.9081
Normansfield Theatre,The Langdon Down Centre, Normansfield, 2A Langdon Park,Richmond upon Thames,https://langdondowncentre.org.uk/normansfield-theatre/,10070711098,E09000027,Hampton Wick & South Teddington,E05013780,51.41950034,-0.315912836,517197.7355,170288.0459
QEH Southbank Centre,Belvedere Rd, Lambeth,,Lambeth,https://www.southbankcentre.co.uk/venues/queen-elizabeth-hall,10090198178,E09000022,Waterloo & South Bank,E05014118,51.50717504,-0.117552648,530738.7552,180373.1151
Park Theatre,Clifton Terrace, Finsbury Park,,Islington,https://www.parktheatre.co.uk/,10090266645,E09000019,Finsbury Park,E05013703,51.56617243,-0.110020818,531091.9042,186947.1851
Blue Elephant Theatre,59A Bethwin Rd, Camberwell,,Southwark,http://www.blueelephanttheatre.co.uk/,10090283293,E09000028,Camberwell Green,E05011096,51.48065992,-0.099891942,532040.8502,177456.281
Cada Water Theatre,21 Surrey Quays Road,,,Southwark,http://canadawaterculturespace.org.uk/,10090284129,E09000028,Rotherhithe,E05011112,51.49832275,-0.050768479,535399.4066,179510.0782
Theatre Utopia,1 Matthews Yard, Croydon,,Croydon,http://www.matthewsyard.com/,10090382144,E09000008,Fairfield,E05011468,51.37268811,-0.102698376,532156.8983,165444.7196
The Bridge Theatre,3 Potters Fields Park,,,Southwark,https://bridgetheatre.co.uk/,10090749570,E09000028,London Bridge & West Bermondsey,E05011104,51.50414492,-0.078830885,533434.6702,180105.9898
The CLF Art Café,Block A, Bussey Building, 133 Rye Lane,Southwark,https://www.clfartcafe.org/theatre,10090750261,E09000028,Rye Lane,E05011113,51.47042121,-0.069824735,534158.5809,176372.3681
Sam Wamaker Playhouse,21 New Globe Walk,,,Southwark,http://www.shakespearesglobe.com/theatre/whats-on/sam-wanamaker-playhouse,10090750983,E09000028,Borough & Bankside,E05011095,51.50862325,-0.098181097,532078.8447,180568.9044
The Vaults,Leake Street,Lambeth,,Lambeth,https://www.thevaults.london/,10091121720,E09000022,Waterloo & South Bank,E05014118,51.50247048,-0.117556057,530751.9809,179849.9586
Cervantes Theatre,Arch 26, Old Union Arches, 229 Union Street,Southwark,http://www.cervantestheatre.com/,10091668523,E09000028,Borough & Bankside,E05011095,51.5038606,-0.103379478,531731.8482,180029.9375
Bernie Grant Arts Centre,Town Hall Approach Rd, Tottenham Green,,Haringey,https://www.berniegrantcentre.co.uk/,10091817474,E09000014,Tottenham Central,E05013601,51.58808293,-0.074008677,533523.6184,189448.8989
Theatre503,503 Battersea Park Rd,,,Wandsworth,https://theatre503.com/,10091845630,E09000032,St Mary's,E05014018,51.47244361,-0.167282835,527384.4341,176423.3379
