name,address1,address2,address3,borough_name,website,os_addressbase_uprn,borough_code,ward_2022_name,ward_2022_code,latitude,longitude,easting,northing
The Goodlife Centre,49/55 Great Guildford Street,London,,Southwark,https://www.thegoodlifecentre.co.uk/,2.00E+11,E09000028,Borough & Bankside,E05011095,51.503057,-0.096606263,532204.2293,179952.778
SLAUGHTERHAUS,23 Alphabet Mews,London,,Lambeth,https://vincentsyard.co.uk/join-us/slaughterhaus-print-studio/,10090201031,E09000022,Stockwell East,E05014110,51.473872,-0.11416498,531069.2365,176675.8339
Jealous Studio,2A LUKE STREET,London,,Hackney,https://jealousgallery.com/pages/studio,1.00E+11,E09000012,Hoxton East & Shoreditch,E05009377,51.524194,-0.080848097,533236.1817,182331.7982
Richard Quinn Studio,"Unit 6, Astbury Business Park Station Passage",Queens Road Peckham,,Southwark,www.richardquinnstudio.co.uk,2.00E+11,E09000028,Old Kent Road,E05011109,51.482424,-0.0541718,535210.2146,177735.8573
Richmond Makerlabs ,Little House,Ham Close,Ham,Richmond upon Thames,https://richmondmakerlabs.uk/,10094588041,E09000027,"Ham, Petersham & Richmond Riverside",E05013777,51.437447,-0.3170403,517073.4742,172282.0121
3rd Rail Print Space,"Unit 107, Peckham Levels",95a Rye Lane,London,Southwark,https://www.3rdrailprintspace.co.uk/,2.00E+11,E09000028,Rye Lane,E05011113,51.470741,-0.068232581,534268.2198,176410.8463
Oxford House,87 Derbyshire Street,,,Tower Hamlets,https://www.oxfordhouse.org.uk/,6089004,E09000030,St Peter's,E05009331,51.526367,-0.061510951,534571.1484,182608.8377
not/nowhere,"Warton House, 150 High St",Stratford,,Newham,https://not-nowhere.org/,10093475501,E09000025,Stratford,E05013924,51.5346,-0.00683,538339.1189,183626.2247
Turning Earth Haringey,38 Crawley Rd,,,Haringey,https://www.turningearth.org/n22,10090478261,E09000014,West Green,E05013603,51.594909,-0.091786908,532272.2692,190175.6589
Batch Space ,Hackney Depot,5 Sheep Lane,,Hackney,https://www.batch.space/index.html,10008353302,E09000012,London Fields,E05009381,51.535491,-0.059133464,534709.1298,183627.8411
Out of Order Spaces,"Unit 2—5, Burgess Business Park",Parkhouse Street,,Southwark,https://www.ooos.co.uk/available,2.00E+11,E09000028,St Giles,E05011115,51.480338,-0.086405387,532978.2224,177444.8752
Kindred Studios,13 Market Lane,Sheperds Bush,,Hammersmith and Fulham,https://www.kindredstudios.co.uk/studios,34164567,E09000013,Shepherd's Bush Green,E05013748,51.503473,-0.22637003,523197.3699,179772.8501
The Forge Space,59 Leather Lane,,,Camden,https://theforgespace.com,5143026,E09000007,Holborn & Covent Garden,E05013662,51.520708,-0.10988124,531232.2234,181891.7054
Limehouse Labs ,Limehouse Town Hall,646 Commercial Road,London,Tower Hamlets,https://www.limehouselabs.org/,10091898716,E09000030,Limehouse,E05009326,51.512107,-0.031433524,536700.1361,181078.8104
Everyone’s Warehouse ,47 Thames Road,,,Barking and Dagenham,https://www.everyoneswarehouse.co,100091530,E09000002,Barking Riverside,E05014055,51.525217,0.11382699,546737.1093,182817.8096
The Kiln Rooms,"Unit 3, Copeland Park",133 Rye Lane,London,Southwark,http://www.thekilnrooms.com/,2.00E+11,E09000028,Rye Lane,E05011113,51.469999,-0.065772976,534441.2204,176332.8487
The Kiln Rooms,Railway Arch 198,Bellenden Road (rear of 85 Bellenden ,London,Southwark,http://www.thekilnrooms.com/,2.00E+11,E09000028,Rye Lane,E05011113,51.469239,-0.072543551,533973.2164,176235.9308
The Kiln Rooms,"Unit 202, Level 2, Peckham Town Centre Carpark",95A Rye Lane,London,Southwark,http://www.thekilnrooms.com/,2.00E+11,E09000028,Rye Lane,E05011113,51.470741,-0.068232581,534268.2198,176410.8463
Make Town,2a Chatham Place,London,,Hackney,www.make.town,10008342934,E09000012,Homerton,E05009376,51.546937,-0.050901328,535246.1357,184915.8447
